,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,0.9814469376305808,0.987424489065281,0.9968817787290537,0.9951069687556151,0.9449703339969284,0.9849231261612231,0.9812048282611411,0.9824178131448845,0.9972632528648409,0.9655432663689509,0.9818383162129133,0.9512686025741577,0.9744156906393,0.9881888573245396,0.9279619873450745,0.9957174046363935,0.9476657320544489,0.9662507818027204,0.9250135430154354,0.9808888210637516,0.9571934690033174,0.9748551601047404,0.9615510238067035,0.9835746506522596,0.9871741015343598,0.9702762917101144,0.9845599683213723,0.9594786689833168,0.988379486371346,0.9666417221806607,0.9622070015731693,0.9428017640773783,0.9898967174086994,0.9554696640666868,0.975121798453262,0.955368317571805,0.9824433263755671,0.9273888873323205,0.9347903565610166,0.933174509404867,0.9429480536261371,0.9448261296033574,0.9389304798180128,0.9644399974009499,0.9384300525508915,0.913190249505717,0.9189024212631045,0.9700361352166834,0.9648582260238581,0.9867593913513794,0.9185131174105494,0.9904008114541368,0.9114261089997793,0.9431772360343857,0.9223077056512592,0.9163886435190547,0.9475673324568205,0.9558990350905577,0.9837214802205662,0.8159356798845492,0.9799794287798941,0.9382188085242876,0.9438762693693111,0.9504365894745089,0.9754895846171019,0.9461419119574904,0.9785150320321467,0.9545713486734771,0.9529784164414952,0.9657558425084416,0.9773387349460636,0.952396854246762,0.93277255492938,0.9452802674592196,0.9719439563219784,0.9299036290854367,0.8964911817340809,0.9122732921359745,0.9299099989323707,0.9431961548728949,0.9251707649444884,0.9636053634297465,0.9151278454195021,0.930305935306589,0.9277020910940788,0.9256386264439644,0.9488783783717978,0.9587684824332937,0.9440996387633909,0.9188857453560707,0.9648334598642309,0.9578448274374681,0.9303858489826964,0.9067621794095064,0.9556038111360456,0.9589749512668928,0.9247791692152759,0.964434555770964,0.9277403341758655
1,0.9814469376305808,1.0000000000000002,0.9568373617865035,0.9652664052455805,0.9658217575454516,0.8852085670742301,0.9503189759639068,0.9501226672206093,0.9517885701764611,0.9867847905315855,0.9207987082044667,0.933797997726518,0.9076119341511091,0.9298955375260062,0.9659480304778306,0.858047426554995,0.9747567808401953,0.8915402185661616,0.9247729265348917,0.870709955418906,0.9404529526371415,0.919999939820663,0.9596779080847526,0.9208843407865611,0.9566696826663192,0.9599583790584849,0.9302001674044516,0.9651722023094911,0.9242173583853615,0.9629055521878656,0.9242934336986753,0.9039011593332678,0.9038944770609939,0.9574980379281449,0.8975043885367305,0.9422165432771514,0.8992874920645011,0.9404264625095418,0.8702866961444153,0.894444832726846,0.8820646892765773,0.8946514464905891,0.9052878316498741,0.9019028991348143,0.9195055762415685,0.8846201600232341,0.8468836700825549,0.8774481863428791,0.9185067023788,0.9107318768861831,0.9691648303844845,0.869526397491415,0.9845483907446722,0.8514281481432165,0.9040287712136493,0.8847590460414098,0.8453903060393275,0.8912055664516211,0.9010228678350011,0.9619495193302429,0.7271488140829692,0.9598853179305621,0.9017408451196559,0.8952336171493184,0.9013866883531427,0.9399285740729224,0.9091507869860628,0.9573022867347004,0.9245736047562726,0.9271915389786245,0.936614469219314,0.9689968123595477,0.9015869240059434,0.8712825049874698,0.9103754286688922,0.9489790848991595,0.896338670319241,0.8656853595363792,0.8714159622711359,0.8939104046837268,0.8914159172836131,0.8835176966618862,0.9266308328738838,0.8717467930331403,0.8895023607554081,0.8852399774124453,0.8770693513578397,0.8996686315459025,0.941680501526205,0.9002921558408344,0.8697766719595699,0.9471692544877626,0.9322397734958972,0.8931892686418617,0.8630016518611108,0.9397277852299801,0.9392391212485499,0.8982371933500214,0.9406392254067444,0.8963621545437991
2,0.987424489065281,0.9568373617865035,1.0000000000000002,0.9938128026707131,0.9963020208938844,0.9813769686627755,0.9996218969309731,0.9987840722727476,0.9993856496731206,0.9895053595579465,0.993889653385212,0.9922183377822502,0.9873997026139082,0.9960343366267289,0.9984402946047453,0.9668567808158026,0.9913888197242242,0.983626972627587,0.9925967685198913,0.9720101113879017,0.996053530468857,0.9899225923007674,0.9927423831526425,0.9911400700707932,0.9976571201414837,0.996783524472473,0.9936473271433572,0.9957307470360492,0.9895215016126031,0.9940067542777706,0.9920662284794187,0.9843327630861012,0.9810985498162491,0.9922117978196555,0.9807627002266724,0.9939253734454786,0.9827638284022142,0.9889422020767543,0.969561247936535,0.9762202141294806,0.9742603014502258,0.9789851604847847,0.9810550632462505,0.9762595953474423,0.9861686675607474,0.9756026184088504,0.9551625408618969,0.9649152581326991,0.9805186634644869,0.9773580710930528,0.9840514836973818,0.9645165187936802,0.9820872785751054,0.95832028099279,0.9776428991998348,0.9644930978568457,0.9511141583312206,0.9629573415546749,0.9759718372703629,0.9766865289984987,0.8852806918875274,0.9848938445452972,0.9723992695166672,0.9752866037934889,0.9755852713597857,0.9760905286637807,0.9773098479000563,0.9843474352516556,0.9762673192787557,0.9748174390502143,0.9786319964743775,0.9795786085779578,0.9719676775739667,0.952591065676906,0.9672102272527218,0.9791158239341863,0.9601509021381864,0.9419069728089865,0.9531614024285768,0.9637239183501868,0.9540565270601833,0.9525918261520956,0.9653691753551193,0.9530077707570558,0.9528277010192693,0.9613249579219323,0.95286258803272,0.9653350713434666,0.9713311454772645,0.9591915742797895,0.9525307546864195,0.9741398092224796,0.9577283139552024,0.9431434772601609,0.9443246201112983,0.9563222838827781,0.9667655438885585,0.9496667650342834,0.965395837161542,0.9537680761813765
3,0.9968817787290537,0.9652664052455805,0.9938128026707131,0.9999999999999999,0.9981580963594191,0.9652046499992488,0.9930577486587312,0.9888643290181339,0.9899349009625255,0.993360699888289,0.979866498724156,0.993304494094449,0.9672422995793198,0.9869703068521922,0.9917928105429201,0.9517139939456981,0.9960761214498538,0.9673847354597436,0.9790121265068895,0.947050235714919,0.990982882096198,0.9706185304328176,0.9784821109425679,0.9753559473660013,0.9897124191756814,0.992557955216306,0.9826525620791569,0.9879341976579293,0.9717945266007794,0.9919983839617901,0.9801730036997466,0.9796380467138042,0.9585418983164824,0.9953480093675751,0.9740128853155426,0.9846407591883847,0.9735661816947093,0.9917338093919725,0.9496183134385491,0.9516311444840359,0.9535134165982657,0.9607471119396246,0.9603991546118074,0.9542480230657012,0.9782505798977496,0.9583510738400522,0.9382835988951091,0.9374705614695849,0.9833237173255955,0.9794718919452418,0.9873670590233136,0.9392781258372739,0.9857503225613597,0.9355243306779951,0.9585570571132829,0.939176209160847,0.941288001059363,0.9639184446090597,0.9726518348735265,0.9846080763409447,0.8546045196760771,0.9831652996715257,0.9530307099120701,0.9613575907080614,0.96674414139828,0.9824219664434035,0.9602744393612075,0.9820829185980288,0.9647925324967634,0.9619597848111118,0.9735229450535234,0.9763364487369809,0.9679898260440921,0.9517164470188719,0.9567886845338249,0.9768935846641776,0.9434561048998216,0.9128361263974671,0.930490907074025,0.9446846331713166,0.9579277318717316,0.9412064047462181,0.9717321726016249,0.9335360562280274,0.9445395282113311,0.9447185557186824,0.9429985632764337,0.9638969960318187,0.9634543402077381,0.957624228388894,0.9378906546254735,0.968612513623445,0.9625202914186228,0.9416624597310015,0.9254594757342024,0.9576065803060959,0.9631922334641699,0.9354479886313493,0.9685484817749805,0.9400744446371418
4,0.9951069687556151,0.9658217575454516,0.9963020208938844,0.9981580963594191,1.0,0.9713481411259784,0.9950860619382904,0.9939464973463119,0.9933477378656848,0.9926718421079026,0.9843201080018364,0.9902972615333779,0.9723066025356641,0.9899885703284699,0.9950614418458422,0.9589673212723692,0.9929947787210617,0.9709580077071409,0.9859980961110634,0.9525531599861085,0.99423788068384,0.9768836106272735,0.984404636933944,0.9808380113879733,0.9927897364139979,0.993518081222102,0.9847752006658483,0.9917018137487668,0.9797113200431626,0.996115091529768,0.9843207802080428,0.9793171873551935,0.9651589766156474,0.9924604390277346,0.973200606822231,0.9872039225752347,0.9756872341917712,0.9888645579777642,0.954018670359727,0.9604043945584605,0.9573753148934445,0.9682415381886971,0.966789573390378,0.9630639293817436,0.9812760846898628,0.9636922842876707,0.9428076215093166,0.947548839522512,0.9806584406498204,0.9773179586902976,0.9852087341016726,0.9480661567945468,0.9864271686910738,0.9434114019739502,0.9646046868445003,0.9486488399559997,0.9433070082659076,0.9637440460785203,0.9709088253947511,0.9834754493144131,0.8621835293280892,0.9841981830407346,0.9598505454954918,0.965628111680184,0.9694808090457916,0.9790051753743209,0.9660403351961314,0.9839263910159739,0.9690694082548176,0.9679922780444645,0.9771431065918363,0.9799454156687749,0.9691276516578919,0.9528891459218802,0.9641433745261759,0.9769154121724569,0.9506270833965549,0.9248587707824407,0.9382488596790688,0.9530525617813658,0.9548836234356475,0.9432240513386554,0.968469399393573,0.939250868668274,0.9492292274302726,0.9487201974235382,0.9474586012136341,0.9618140663633089,0.966665489106111,0.9561799994096436,0.9431138056263524,0.9727185957051084,0.9615908313422432,0.9437037768258643,0.9325543161749411,0.9587572086966284,0.9675184104331513,0.9439353594119386,0.9686572886383138,0.9460991789031044
5,0.9449703339969284,0.8852085670742301,0.9813769686627755,0.9652046499992488,0.9713481411259784,1.0,0.9845179425593362,0.985670031548318,0.9837118202224686,0.9442010784104499,0.9952578277495218,0.9807665969623536,0.9919110898131722,0.9926647069537737,0.9734400026031519,0.9964047533112553,0.953101640556568,0.9966560296951261,0.9935776221506157,0.9908504107802689,0.987655689495115,0.989526487941198,0.9688402961014079,0.9914124794060537,0.9778867426595204,0.9732297338355426,0.9870799555113582,0.9699456087535643,0.9888569747991598,0.9712381086461704,0.9907546048548044,0.9893251439959722,0.9855068126580269,0.9659112780469002,0.9867514788812652,0.9808758717729047,0.9912640108378414,0.971948433008595,0.9879672041762462,0.9857534041040483,0.986817988854143,0.9910111954524445,0.9850456387399864,0.9821979223307746,0.9848258419260851,0.9901987307980712,0.9818931849370502,0.9795166764376939,0.9736056115534893,0.9741894307914076,0.9459972360621183,0.9835200403534636,0.9355349355744715,0.9855022011551678,0.9807472515612952,0.9741743074127102,0.9761300972478275,0.9660132806441946,0.976816635639748,0.9420235386700566,0.9477511358418707,0.9556421036245188,0.9747257214082846,0.9827456692647211,0.9794111486974519,0.9526770693048665,0.9772599477139282,0.957084483987169,0.9657071963242452,0.963116557644872,0.9631576847482411,0.9431423400009479,0.9732437798501107,0.9635836845222043,0.9646117199369798,0.9524168659425158,0.9602644972425816,0.9522881540519349,0.9640904781890962,0.9680216483512123,0.9495889367734902,0.9529779488934974,0.9447189487434227,0.9625066137224418,0.9535113023414935,0.9658596123708473,0.9608264688341925,0.9613124414837372,0.946342792523115,0.9518282491597969,0.9642682208508407,0.949028200968358,0.9309065172601221,0.9347690539620251,0.956426795121396,0.9245605263814086,0.9435425554036175,0.944728601897016,0.9381022652366943,0.9497949969585284
6,0.9849231261612231,0.9503189759639068,0.9996218969309731,0.9930577486587312,0.9950860619382904,0.9845179425593362,0.9999999999999998,0.9985622748640358,0.9994526734570301,0.9868708380854817,0.9958179394997457,0.9943808110469144,0.9900172320361361,0.9978666680049869,0.9976202458777736,0.971355633275032,0.9905605065221806,0.9875722010301323,0.9940472920585928,0.9765294058313471,0.9971850222657042,0.9918613451582511,0.9918764653550823,0.9934125176686243,0.9979042809707531,0.9971781816725694,0.9960172038968188,0.9951639717492022,0.9909829997621484,0.9934201646178482,0.9944584457628267,0.9884739992265754,0.9841432712544034,0.9931859605107922,0.9855545437696116,0.9955477832750664,0.9870147672415923,0.9912787791469968,0.97508451440502,0.9793909400861447,0.9791038766405395,0.982607735897825,0.9842814504695263,0.97912358873152,0.9893182062660012,0.9802884830592975,0.961995747848359,0.9688163478440237,0.9842964076126929,0.9815449482432478,0.9841027008145699,0.969223114909291,0.9799677993100141,0.9641538535494816,0.9812230472333,0.9682964090458055,0.9583706512434439,0.9680435007262105,0.980976622496455,0.9768931483186083,0.8958702873022794,0.9854708512984707,0.9760008397134131,0.9798266445541004,0.9800090964510396,0.9785867418952355,0.9807247608262124,0.9850745543087781,0.9790576779023625,0.9769888033711942,0.9805647902484648,0.9787120095032934,0.9765784547572595,0.9584818644854042,0.9700737024944617,0.9807528610026874,0.9639890258623999,0.9459220271089581,0.9582255964507086,0.9674485812994462,0.9594992664306172,0.9580823799833279,0.9686494107014005,0.9585515985687246,0.9573518187005642,0.9665249856964861,0.9582769883568332,0.9705215689365122,0.9728687584326128,0.9641879298726713,0.9582894168721163,0.9751059870178874,0.9601035932630188,0.9476273057016928,0.9499197083887221,0.9578250790145642,0.9680931406053226,0.9526990976541797,0.9671929410589112,0.9577290232293285
7,0.9812048282611411,0.9501226672206093,0.9987840722727476,0.9888643290181339,0.9939464973463119,0.985670031548318,0.9985622748640358,1.0,0.9993007999258865,0.9842922316340234,0.9959700655573396,0.988326806753637,0.9902443204219967,0.9967933181368619,0.997622409618148,0.9731629119577736,0.9855418752554997,0.9865218889789021,0.9965889855329005,0.9768557536606054,0.9969740992946613,0.9935364382111669,0.9942525990943607,0.9944878037984285,0.9975591506890241,0.9950785766238363,0.9942191863554776,0.9957566319285637,0.9946458760759352,0.9944836965898801,0.9946771221564242,0.9843170065816134,0.9860209930688036,0.9879239220863645,0.980996638037376,0.9947428390133777,0.9851023508334098,0.9855529859257377,0.9745125770626264,0.9831482522264477,0.9783173375323763,0.9852720037345913,0.9860649968337976,0.9835041769504664,0.9887129439515057,0.9808286663631931,0.9615654146535852,0.9737125946520495,0.9786993936283246,0.9764165907569247,0.9801346924573262,0.9727687518116616,0.9788428410140627,0.9666380851600239,0.9828786259438238,0.9729481804628619,0.955884601764003,0.9645863687251726,0.9756784310991946,0.9741636628116944,0.8971456621308252,0.9842134715027863,0.9785198368966975,0.9798026230667811,0.9790324669158424,0.9731218052817147,0.9823141796932627,0.9843198797094824,0.9799045862674433,0.9795395209768718,0.9813758879607313,0.9799963163938971,0.974160776172669,0.956061903631019,0.9737524451154181,0.9784898259955267,0.9672924959039539,0.9531615615624374,0.961453035891121,0.9715399974688222,0.9539966151642258,0.956894047547882,0.9634435724177539,0.9599960033714182,0.9588067021946619,0.9664703526986063,0.9589208240213561,0.9655682420498128,0.9733747858825682,0.9601197926373315,0.9593308913639893,0.97652099970201,0.9575132720467779,0.9470177134211419,0.9529448002747988,0.957125984791611,0.9698478375109026,0.9578686996988,0.9654015522436268,0.9602314504521968
8,0.9824178131448845,0.9517885701764611,0.9993856496731206,0.9899349009625255,0.9933477378656848,0.9837118202224686,0.9994526734570301,0.9993007999258865,1.0,0.9864209038557048,0.9959709082786145,0.9906248236734828,0.9915254619289063,0.9969996286354881,0.9984470873259574,0.9695544790754798,0.9887915853346164,0.9870567614364077,0.9947375132579643,0.9780602598785079,0.9960501408905018,0.9940231663487854,0.9951734162165636,0.9945392749055264,0.998601324962195,0.9969470846249376,0.9959714761907286,0.9966438544398977,0.9932865374920745,0.9932420535490047,0.9946146869459381,0.9852511987666889,0.9869278546328095,0.9907184611302036,0.9827982641106099,0.9960216153239551,0.9851963351847625,0.9879785756106602,0.9754696273904512,0.9826568947035025,0.9801545004508282,0.9837809010175531,0.9866809993259344,0.9823327993465636,0.9885047719467619,0.9805679016008862,0.9610881627299309,0.9727625626591634,0.980235077701475,0.9774615761870319,0.9832579898887527,0.9718818119081488,0.9803530430193168,0.9652119979602121,0.9834325336430757,0.9722514276570237,0.955440289070232,0.9642680250136676,0.9778836494137093,0.9749515743200622,0.8956915204246787,0.9857361032011184,0.9786791677726142,0.9799934135432173,0.979064990252291,0.975439028900494,0.9827694010244656,0.9854230253154949,0.9806774875934768,0.9794366040109832,0.9809828019976308,0.9806345161129273,0.9743866538370456,0.9547431729475151,0.971357929678415,0.9808623769630413,0.9666645080978148,0.9516620162783545,0.9613505666694108,0.9703548691191999,0.9555046954623101,0.9585692346161299,0.9655027056465811,0.9606719703054034,0.9575599278008855,0.9679887578647876,0.9579468340908742,0.9678123032579166,0.9749875112375186,0.9621854679584997,0.9588767152276542,0.9767583933604298,0.9587106834542806,0.9467106805721166,0.9521222731821596,0.9582449158283123,0.9692667892387639,0.9558063110301567,0.9662954516459902,0.9600077948918632
9,0.9972632528648409,0.9867847905315855,0.9895053595579465,0.993360699888289,0.9926718421079026,0.9442010784104499,0.9868708380854817,0.9842922316340234,0.9864209038557048,1.0000000000000002,0.9685782251166679,0.9791011700158079,0.958395549718933,0.9754606882706087,0.9928588784629123,0.9241807659778076,0.9974913826344616,0.950521964709988,0.9688226604017011,0.9329058884070274,0.9806422129383751,0.9651429224076519,0.9850364271183767,0.9672700907404541,0.9887479254131022,0.9913632017486524,0.9751757610487095,0.9911992540094771,0.9663240566978508,0.9896777502798224,0.9705354023720419,0.9603070407346447,0.9531971938144337,0.9906258788547144,0.955856239534517,0.980915244976321,0.9559486201194757,0.9815319015060212,0.9336987958968477,0.9450511959476638,0.9414832298495921,0.9481621990248509,0.9544565469753119,0.9489627233001181,0.9669503913495413,0.9432643462950414,0.9162474894656261,0.9307197834610659,0.967462567988641,0.9620608298038483,0.9916712079973631,0.9279172318142924,0.9954706469232666,0.9172029575863418,0.9528840448961482,0.9347725900166077,0.9156525486080758,0.9450825490274662,0.9564450763905458,0.9846816141248192,0.8206375345461956,0.9861695739053282,0.9489228146076784,0.9493864481023084,0.9537338577769341,0.9759317635031758,0.9556077415709389,0.9844212030871435,0.9637323266911478,0.9629777065565684,0.9712268338426038,0.9857920927371764,0.953407617540842,0.9298190648352751,0.9510585463480602,0.9791422779079244,0.9407347400280355,0.9128126016222818,0.9246033739118402,0.9403147381865945,0.9426510515884643,0.9344560364608847,0.9646239515604424,0.92634477061666,0.9361092980948553,0.9379961054556182,0.9304389307411168,0.9512564476292005,0.9697753744892328,0.9482136374954419,0.9260068089673853,0.9733395514944088,0.9620019753912078,0.9350325749635003,0.9172039738902931,0.9632336344162095,0.9661663519819405,0.9355878568660012,0.9689151754189902,0.9385473466672545
